,"TABLA 37:  ""ORGANIZACIONES SINDICALES DE SERVIDORES PÚBLICOS""",,,,,,,
,Resolución Ministerial N° 286-2023-TR,,,,,,,
Ord.,CÓDIGO DE ORGANIZACIÓN SINDICAL DE SERVIDORES PUBLICOS,NOMBRE DE LA ORGANIZACIÓN SINDICAL DE SERVIDORES PUBLICOS,CÓDIGO DE LA ORGANIZACIÓN SINDICAL DE SERVIDORES DE PUBLICOS DE ORDEN SUPERIOR,NIVEL DE ORGANIZACIÓN SINDICAL DE SERVIDORES PUBLICOS,RUC DEL EMPLEADOR,Fecha de incorporación,Fecha de modificación,Fecha de Cancelación  o baja
82,20173338,FEDERACION NACIONAL DE DOCENTES UNIVERSITARIOS DEL PERU - FENDUP,,FEDERACIÓN,,2023-07-16 18:56:26,,
83,20213856,FEDERACION NACIONAL DE MEDICOS PROFESIONALES TECNICOS Y AUXILIARES ASISTENCIALES DE LA SALUD DE LOS INTERSECTORES FENAMEPTS,20073307,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
84,20034305,FEDERACION NACIONAL DE OBREROS MUNICIPALES DEL PERU - FENAOMP,20073307,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
85,20103505,FEDERACION NACIONAL DE OBSTETRAS DEL MINISTERIO DE SALUD DEL PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
86,20033138,FEDERACION NACIONAL DE PROFESIONALES TECNICOS ASISTENCIALES DEL PERU-FENAPTEASP,20223912,FEDERACIÓN,,2023-07-16 18:56:26,2026-01-26 12:05:20,
87,20134307,FEDERACION NACIONAL DE REUNIFICACION DE TRABAJADORES ADMINISTRATIVOS DEL SECTOR EDUCACION - FERTASE - PERU,20223889,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
88,20223932,FEDERACION NACIONAL DE SERVIDORES DE SEDES INSTITUCIONES EDUCATIVAS DE REGION Y PROVINCIAS DEL SECTOR EDUCACION - FENASIERPROSE,,FEDERACIÓN,,2023-07-16 18:56:26,,
89,20203806,FEDERACION NACIONAL DE SERVIDORES DEL PODER JUDICIAL DEL PERU-FNSPJ,,FEDERACIÓN,,2023-07-16 18:56:26,,
90,20223976,FEDERACION NACIONAL DE SERVIDORES PUBLICOS DE LA SUTRAN-ATU - FENASSATTU,20234759,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
91,20223887,FEDERACION NACIONAL DE SERVIDORES PUBLICOS DEL REGIMEN LABORAL DEL DECRETO LEGISLATIVO N 1057 DEL PODER EJECUTIVO-FENASEPCAS,20244799,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-26 14:58:40,
92,20183759,FEDERACION NACIONAL DE SERVIDORES PUBLICOS DEL REGIMEN LABORAL DEL DECRETO LEGISLATIVO N 276 DEL PODER EJECUTIVO,20223912,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
93,20203809,FEDERACION NACIONAL DE SINDICATOS DE CONTRATO ADMINISTRATIVO DE SERVICIO 276 Y 728 DEL PODER JUDICIAL-FENASICAS 276 728 PJ,20245037,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-11 09:06:13,
94,20174310,FEDERACION NACIONAL DE SINDICATOS DEL MINISTERIO PUBLICO - FENASIMIP,,FEDERACIÓN,,2023-07-16 18:56:26,,
95,20153662,FEDERACION NACIONAL DE SINDICATOS DEL PODER JUDICIAL DEL PERU - FENASIPOJ-PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
96,20063274,FEDERACION NACIONAL DE SINDICATOS UNITARIOS DE TRABAJADORES ADMINISTRATIVOS DE CENTROS EDUCATIVOS - FENSUTACE,20053180,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-24 05:51:43,
97,20223940,FEDERACION NACIONAL DE TECNICOS EN ENFERMERIA DEL PERU - FENATEP,,FEDERACIÓN,,2023-07-16 18:56:26,,
98,20153678,FEDERACION NACIONAL DE TECNOLOGOS MEDICOS DEL PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
99,20183022,FEDERACION NACIONAL DE TRABAJADORES ADMINISTRATIVO DE SECTOR EDUCACION DE LA REGION LORETO,20133574,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-26 14:58:40,
100,20043107,FEDERACION NACIONAL DE TRABAJADORES ADMINISTRATIVOS DEL SECTOR EDUCACION - FENTASE,20133574,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
101,20213878,FEDERACION NACIONAL DE TRABAJADORES ADMINISTRATIVOS DEL SECTOR SALUD -FENTRASA,20255555,FEDERACIÓN,,2023-07-16 18:56:26,2026-03-13 18:30:43,
102,20053174,FEDERACION NACIONAL DE TRABAJADORES ADUANEROS Y TRIBUTARIOS DEL PERU - FENTATSUNAT,20133574,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
103,20213846,FEDERACION NACIONAL DE TRABAJADORES AUXILIARES DE EDUCACION DEL PERU-FENTAEP,,FEDERACIÓN,,2023-07-16 18:56:26,,
104,20223911,FEDERACION NACIONAL DE TRABAJADORES BAJO CONTRATO ADMINISTRATIVO DE SERVICIOS - FNT-CAS,20234315,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
105,20224190,FEDERACION NACIONAL DE TRABAJADORES CAS DEL SECTOR EDUCACION - FENTRACASSE,20053180,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-24 05:51:43,
106,20183780,FEDERACION NACIONAL DE TRABAJADORES DE BENEFICIENCIAS DEL PERU- FENETRABE-PERU,20073307,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
107,20223983,FEDERACION NACIONAL DE TRABAJADORES DE LA DEFENSA PUBLICA DEL MINISTERIO DE JUSTICIA - FENATDEPU MINJUS,20223889,FEDERACIÓN,,2023-07-16 18:56:26,2025-11-04 15:54:00,
108,20113462,FEDERACION NACIONAL DE TRABAJADORES DE LA SUNAT-FETSUNAT,,FEDERACIÓN,,2023-07-16 18:56:26,,
109,20120945,FEDERACION NACIONAL DE TRABAJADORES DE LOS PROYECTOS ESPECIALES DEL PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
110,20193794,FEDERACION NACIONAL DE TRABAJADORES DEL MINISTERIO DE JUSTICIA,20213823,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
111,20123516,FEDERACION NACIONAL DE TRABAJADORES DEL MINISTERIO PUBLICO - FENTRAMIP PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
112,20043131,FEDERACION NACIONAL DE TRABAJADORES DEL PODER JUDICIAL DEL PERU,20073307,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
113,20133607,FEDERACION NACIONAL DE TRABAJADORES DEL PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES JUNTOS - FENATRAJUNTOS,,FEDERACIÓN,,2023-07-16 18:56:26,,
114,20173741,FEDERACION NACIONAL DE TRABAJADORES DEL REGISTRO NACIONAL DE IDENTIDAD Y ESTADO CIVIL - FENTRARENIEC,20073307,FEDERACIÓN,,2023-07-16 18:56:26,2025-01-10 10:29:07,
115,20093391,FEDERACION NACIONAL DE TRABAJADORES DEL SEGURO SOCIAL DE SALUD DEL PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
116,20203810,FEDERACION NACIONAL DE TRABAJADORES DEL SISTEMA ELECTORAL PERUANO FENTRASEP,20223889,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
117,20073288,FEDERACION NACIONAL DE TRABAJADORES EMPLEADOS Y OBREROS MUNICIPALES DEL PERU - FTM-PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
118,20223919,FEDERACION NACIONAL DE TRABAJADORES ESTATALES DEL PERU - FENTEP,20234315,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
119,20223916,FEDERACION NACIONAL DE TRABAJADORES ESTATALES UNIDOS DEL PERU - FENTESUP,20234759,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
120,20223902,FEDERACION NACIONAL DE TRABAJADORES Y TRABAJADORAS DEL SECTOR ESTATAL - FENTRADES,,FEDERACIÓN,,2023-07-16 18:56:26,,
121,20154308,FEDERACION NACIONAL MAGISTERIAL DEL PERU - FENAMAGP,,FEDERACIÓN,,2023-07-16 18:56:26,,
122,20153677,FEDERACION NACIONAL MEDICA DEL SEGURO SOCIAL DEL PERU,,FEDERACIÓN,,2023-07-16 18:56:26,,
123,20223965,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES ADMINISTRATIVOS DEL SECTOR EDUCACION DEL PERU - FENUTRASEP,,FEDERACIÓN,,2023-07-16 18:56:26,,
124,20173770,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DE SALUD ADMINISTRATIVOS Y ASISTENCIALES - FENUTSAA DIGNIDAD,20223889,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
125,20053192,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DEL SECTOR SALUD - FENUTSSA,20053180,FEDERACIÓN,,2023-07-16 18:56:26,2024-12-24 05:51:43,
126,20131522,SINDICATO FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DEL SECTOR SALUD-FENUTSSA BASE RIOJA,,FEDERACIÓN,20131373237,2023-07-16 18:56:26,2026-04-07 20:03:36,
127,20092964,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DEL SECTOR SALUD - REGION LORETO - FENUTSSA,,FEDERACIÓN,,2023-07-16 18:56:26,,
128,20181946,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DEL SECTOR SALUD DE CAJAMARCA CUTERVO,20255193,FEDERACIÓN,,2023-07-16 18:56:26,2026-02-04 10:12:12,
129,20121517,FEDERACION NACIONAL UNIFICADA DE TRABAJADORES DEL SECTOR SALUD REGION SAN MARTIN,,FEDERACIÓN,,2023-07-16 18:56:26,,
130,20223945,FEDERACION NACIONAL UNITARIA DE TRABAJADORES DEL SECTOR AGRARIO - FENAUTSA,,FEDERACIÓN,,2023-07-16 18:56:26,,
131,20212042,FEDERACION PROVINCIAL DE TRABAJADORES MUNICIPALES SAN IGNACIO-FEPTRAMUSI,,FEDERACIÓN,,2023-07-16 18:56:26,,
132,20204311,FEDERACION REGIONAL DE AUXILIARES DE EDUCACION DE LA REGION DE LIMA METROPOLITANA - FERAEL,,FEDERACIÓN,,2023-07-16 18:56:26,,
133,20220841,FEDERACION REGIONAL DE OBREROS MUNICIPALES DE ICA,20234315,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
134,20093386,FEDERACION REGIONAL DE OBREROS MUNICIPALES DE LIMA,20234315,FEDERACIÓN,,2023-07-16 18:56:26,2025-02-26 16:37:41,
135,20222374,FEDERACION REGIONAL DE PROFESIONALES TECNICOS AUXILIARES ASISTENCIALES DE LA SALUD REGION PUNO,,FEDERACIÓN,,2023-07-16 18:56:26,,
136,20234327,FEDERACION REGIONAL DE PROFESIONALES TECNICOS Y AUXILIARES ASISTENCIALES DE SALUD,,FEDERACIÓN,,2023-07-16 18:56:26,,
137,20222710,"FEDERACION REGIONAL DE PROFESIONALES TECNICOS, ASISTENCIALES Y AUXILIARES DE SALUD DE ANCASH-FRETPTAASA",20213881,FEDERACIÓN,,2023-07-16 18:56:26,2026-02-23 16:43:29,
138,20220483,FEDERACION REGIONAL DE SEDES ADMINISTRATIVAS DE EDUCACION DE AYACUCHO- FERSADE,20213847,FEDERACIÓN,,2023-07-16 18:56:26,2025-09-17 18:09:10,
139,20151634,FEDERACION REGIONAL DE SINDICATOS UNITARIOS DE TRABAJADORES ADMINISTRATIVOS DE CENTROS EDUCATIVOS E INSTITUTOS SUPERIORES DE LIMA PROVINCIAS,,FEDERACIÓN,,2023-07-16 18:56:26,,
